instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name
541.0,2012-06-24,3.0,1.0,6.0,0.0,0.0,0.0,1.0,0.743333,0.674254,0.479167,0.145525,2266.75,4340.0,6891.0,Fall
542.0,2012-06-25,3.0,1.0,6.0,0.0,1.0,1.0,1.0,0.715833,0.654042,0.504167,0.300383,1139.0,5640.0,6779.0,Fall
543.0,2012-06-26,3.0,1.0,6.0,0.0,2.0,1.0,1.0,0.630833,0.594704,0.373333,0.347642,1077.0,6365.0,7442.0,Fall
544.0,2012-06-27,3.0,1.0,6.0,0.0,3.0,1.0,1.0,0.6975,0.640792,0.36,0.271775,1077.0,6258.0,7335.0,Fall
545.0,2012-06-28,3.0,1.0,6.0,0.0,4.0,1.0,1.0,0.749167,0.675512,0.4225,0.17165,921.0,5958.0,6879.0,Fall
546.0,2012-06-29,3.0,1.0,6.0,0.0,5.0,1.0,1.0,0.834167,0.786613,0.48875,0.165417,829.0,4634.0,5463.0,Fall
547.0,2012-06-30,3.0,1.0,6.0,0.0,6.0,0.0,1.0,0.765,0.687508,0.60125,0.161071,1455.0,4232.0,5687.0,Fall
548.0,2012-07-01,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.815833,0.750629,0.51875,0.168529,1421.0,4110.0,5531.0,Fall
549.0,2012-07-02,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.781667,0.702038,0.447083,0.195267,904.0,5323.0,6227.0,Fall
550.0,2012-07-03,3.0,1.0,7.0,0.0,2.0,1.0,1.0,0.780833,0.70265,0.492083,0.126237,1052.0,5608.0,6660.0,Fall
551.0,2012-07-04,3.0,1.0,7.0,0.0,3.0,0.0,1.0,0.789167,0.732337,0.53875,0.13495,2266.75,4841.0,7403.0,Fall
552.0,2012-07-05,3.0,1.0,7.0,0.0,4.0,1.0,1.0,0.8275,0.761367,0.457917,0.194029,1405.0,4836.0,6241.0,Fall
553.0,2012-07-06,3.0,1.0,7.0,0.0,5.0,1.0,1.0,0.828333,0.752533,0.450833,0.146142,1366.0,4841.0,6207.0,Fall
554.0,2012-07-07,3.0,1.0,7.0,0.0,6.0,0.0,1.0,0.861667,0.804913,0.492083,0.163554,1448.0,3392.0,4840.0,Fall
555.0,2012-07-08,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.8225,0.790396,0.57375,0.125629,1203.0,3469.0,4672.0,Fall
556.0,2012-07-09,3.0,1.0,7.0,0.0,1.0,1.0,2.0,0.710833,0.654054,0.683333,0.180975,998.0,5571.0,6569.0,Fall
557.0,2012-07-10,3.0,1.0,7.0,0.0,2.0,1.0,2.0,0.720833,0.664796,0.6675,0.151737,954.0,5336.0,6290.0,Fall
558.0,2012-07-11,3.0,1.0,7.0,0.0,3.0,1.0,1.0,0.716667,0.650271,0.633333,0.151733,975.0,6289.0,7264.0,Fall
559.0,2012-07-12,3.0,1.0,7.0,0.0,4.0,1.0,1.0,0.715833,0.654683,0.529583,0.146775,1032.0,6414.0,7446.0,Fall
560.0,2012-07-13,3.0,1.0,7.0,0.0,5.0,1.0,2.0,0.731667,0.667933,0.485833,0.08085,1511.0,5988.0,7499.0,Fall
561.0,2012-07-14,3.0,1.0,7.0,0.0,6.0,0.0,2.0,0.703333,0.666042,0.699167,0.143679,2266.75,4614.0,6969.0,Fall
562.0,2012-07-15,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.745833,0.705196,0.717917,0.166667,1920.0,4111.0,6031.0,Fall
563.0,2012-07-16,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.763333,0.724125,0.645,0.164187,1088.0,5742.0,6830.0,Fall
564.0,2012-07-17,3.0,1.0,7.0,0.0,2.0,1.0,1.0,0.818333,0.755683,0.505833,0.114429,921.0,5865.0,6786.0,Fall
565.0,2012-07-18,3.0,1.0,7.0,0.0,3.0,1.0,1.0,0.793333,0.745583,0.577083,0.137442,799.0,4914.0,5713.0,Fall
566.0,2012-07-19,3.0,1.0,7.0,0.0,4.0,1.0,1.0,0.77,0.714642,0.600417,0.165429,888.0,5703.0,6591.0,Fall
567.0,2012-07-20,3.0,1.0,7.0,0.0,5.0,1.0,2.0,0.665833,0.613025,0.844167,0.208967,747.0,5123.0,5870.0,Fall
568.0,2012-07-21,3.0,1.0,7.0,0.0,6.0,0.0,3.0,0.595833,0.549912,0.865417,0.2133,1264.0,3195.0,4459.0,Fall
569.0,2012-07-22,3.0,1.0,7.0,0.0,0.0,0.0,2.0,0.6675,0.623125,0.7625,0.0939208,2266.75,4866.0,7410.0,Fall
570.0,2012-07-23,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.741667,0.690017,0.694167,0.138683,1135.0,5831.0,6966.0,Fall
571.0,2012-07-24,3.0,1.0,7.0,0.0,2.0,1.0,1.0,0.750833,0.70645,0.655,0.211454,1140.0,6452.0,7592.0,Fall
572.0,2012-07-25,3.0,1.0,7.0,0.0,3.0,1.0,1.0,0.724167,0.654054,0.45,0.1648,1383.0,6790.0,8173.0,Fall
573.0,2012-07-26,3.0,1.0,7.0,0.0,4.0,1.0,1.0,0.776667,0.739263,0.596667,0.284813,1036.0,5825.0,6861.0,Fall
574.0,2012-07-27,3.0,1.0,7.0,0.0,5.0,1.0,1.0,0.781667,0.734217,0.594583,0.152992,1259.0,5645.0,6904.0,Fall
575.0,2012-07-28,3.0,1.0,7.0,0.0,6.0,0.0,1.0,0.755833,0.697604,0.613333,0.15735,2234.0,4451.0,6685.0,Fall
576.0,2012-07-29,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.721667,0.667933,0.62375,0.170396,2153.0,4444.0,6597.0,Fall
577.0,2012-07-30,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.730833,0.684987,0.66875,0.153617,1040.0,6065.0,7105.0,Fall
578.0,2012-07-31,3.0,1.0,7.0,0.0,2.0,1.0,1.0,0.713333,0.662896,0.704167,0.165425,968.0,6248.0,7216.0,Fall
579.0,2012-08-01,3.0,1.0,8.0,0.0,3.0,1.0,1.0,0.7175,0.667308,0.6775,0.141179,1074.0,6506.0,7580.0,Fall
580.0,2012-08-02,3.0,1.0,8.0,0.0,4.0,1.0,1.0,0.7525,0.707088,0.659583,0.129354,983.0,6278.0,7261.0,Fall
581.0,2012-08-03,3.0,1.0,8.0,0.0,5.0,1.0,2.0,0.765833,0.722867,0.6425,0.215792,1328.0,5847.0,7175.0,Fall
582.0,2012-08-04,3.0,1.0,8.0,0.0,6.0,0.0,1.0,0.793333,0.751267,0.613333,0.257458,2266.75,4479.0,6824.0,Fall
583.0,2012-08-05,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.769167,0.731079,0.6525,0.290421,1707.0,3757.0,5464.0,Fall
584.0,2012-08-06,3.0,1.0,8.0,0.0,1.0,1.0,2.0,0.7525,0.710246,0.654167,0.129354,1233.0,5780.0,7013.0,Fall
585.0,2012-08-07,3.0,1.0,8.0,0.0,2.0,1.0,2.0,0.735833,0.697621,0.70375,0.116908,1278.0,5995.0,7273.0,Fall
586.0,2012-08-08,3.0,1.0,8.0,0.0,3.0,1.0,2.0,0.75,0.707717,0.672917,0.1107,1263.0,6271.0,7534.0,Fall
587.0,2012-08-09,3.0,1.0,8.0,0.0,4.0,1.0,1.0,0.755833,0.699508,0.620417,0.1561,1196.0,6090.0,7286.0,Fall
588.0,2012-08-10,3.0,1.0,8.0,0.0,5.0,1.0,2.0,0.715833,0.667942,0.715833,0.238813,1065.0,4721.0,5786.0,Fall
589.0,2012-08-11,3.0,1.0,8.0,0.0,6.0,0.0,2.0,0.6925,0.638267,0.732917,0.206479,2247.0,4052.0,6299.0,Fall
590.0,2012-08-12,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.700833,0.644579,0.530417,0.122512,2182.0,4362.0,6544.0,Fall
591.0,2012-08-13,3.0,1.0,8.0,0.0,1.0,1.0,1.0,0.720833,0.662254,0.545417,0.136212,1207.0,5676.0,6883.0,Fall
592.0,2012-08-14,3.0,1.0,8.0,0.0,2.0,1.0,1.0,0.726667,0.676779,0.686667,0.169158,1128.0,5656.0,6784.0,Fall
593.0,2012-08-15,3.0,1.0,8.0,0.0,3.0,1.0,1.0,0.706667,0.654037,0.619583,0.169771,1198.0,6149.0,7347.0,Fall
594.0,2012-08-16,3.0,1.0,8.0,0.0,4.0,1.0,1.0,0.719167,0.654688,0.519167,0.141796,1338.0,6267.0,7605.0,Fall
595.0,2012-08-17,3.0,1.0,8.0,0.0,5.0,1.0,1.0,0.723333,0.2424,0.570833,0.231354,1483.0,5665.0,7148.0,Fall
596.0,2012-08-18,3.0,1.0,8.0,0.0,6.0,0.0,1.0,0.678333,0.618071,0.603333,0.177867,2266.75,5038.0,7865.0,Fall
597.0,2012-08-19,3.0,1.0,8.0,0.0,0.0,0.0,2.0,0.635833,0.603554,0.711667,0.08645,1208.0,3341.0,4549.0,Fall
598.0,2012-08-20,3.0,1.0,8.0,0.0,1.0,1.0,2.0,0.635833,0.595967,0.734167,0.129979,1026.0,5504.0,6530.0,Fall
599.0,2012-08-21,3.0,1.0,8.0,0.0,2.0,1.0,1.0,0.649167,0.601025,0.67375,0.0727708,1081.0,5925.0,7006.0,Fall
600.0,2012-08-22,3.0,1.0,8.0,0.0,3.0,1.0,1.0,0.6675,0.621854,0.677083,0.0702833,1094.0,6281.0,7375.0,Fall
601.0,2012-08-23,3.0,1.0,8.0,0.0,4.0,1.0,1.0,0.695833,0.637008,0.635833,0.0845958,1363.0,6402.0,7765.0,Fall
602.0,2012-08-24,3.0,1.0,8.0,0.0,5.0,1.0,2.0,0.7025,0.6471,0.615,0.0721458,1325.0,6257.0,7582.0,Fall
603.0,2012-08-25,3.0,1.0,8.0,0.0,6.0,0.0,2.0,0.661667,0.618696,0.712917,0.244408,1829.0,4224.0,6053.0,Fall
604.0,2012-08-26,3.0,1.0,8.0,0.0,0.0,0.0,2.0,0.653333,0.595996,0.845833,0.228858,1483.0,3772.0,5255.0,Fall
605.0,2012-08-27,3.0,1.0,8.0,0.0,1.0,1.0,1.0,0.703333,0.654688,0.730417,0.128733,989.0,5928.0,6917.0,Fall
606.0,2012-08-28,3.0,1.0,8.0,0.0,2.0,1.0,1.0,0.728333,0.66605,0.62,0.190925,935.0,6105.0,7040.0,Fall
607.0,2012-08-29,3.0,1.0,8.0,0.0,3.0,1.0,1.0,0.685,0.635733,0.552083,0.112562,1177.0,6520.0,7697.0,Fall
608.0,2012-08-30,3.0,1.0,8.0,0.0,4.0,1.0,1.0,0.706667,0.652779,0.590417,0.0771167,1172.0,6541.0,7713.0,Fall
609.0,2012-08-31,3.0,1.0,8.0,0.0,5.0,1.0,1.0,0.764167,0.6894,0.5875,0.168533,1433.0,5917.0,7350.0,Fall
610.0,2012-09-01,3.0,1.0,9.0,0.0,6.0,0.0,2.0,0.753333,0.702654,0.638333,0.113187,2266.75,3788.0,6140.0,Fall
611.0,2012-09-02,3.0,1.0,9.0,0.0,0.0,0.0,2.0,0.696667,0.649,0.815,0.0640708,2266.75,3197.0,5810.0,Fall
612.0,2012-09-03,3.0,1.0,9.0,0.0,1.0,0.0,1.0,0.7075,0.661629,0.790833,0.151121,1965.0,4069.0,6034.0,Fall
613.0,2012-09-04,3.0,1.0,9.0,0.0,2.0,1.0,1.0,0.725833,0.686888,0.755,0.236321,867.0,5997.0,6864.0,Fall
614.0,2012-09-05,3.0,1.0,9.0,0.0,3.0,1.0,1.0,0.736667,0.708983,0.74125,0.187808,832.0,6280.0,7112.0,Fall
615.0,2012-09-06,3.0,1.0,9.0,0.0,4.0,1.0,2.0,0.696667,0.655329,0.810417,0.142421,611.0,5592.0,6203.0,Fall
616.0,2012-09-07,3.0,1.0,9.0,0.0,5.0,1.0,1.0,0.703333,0.657204,0.73625,0.171646,1045.0,6459.0,7504.0,Fall
617.0,2012-09-08,3.0,1.0,9.0,0.0,6.0,0.0,2.0,0.659167,0.611121,0.799167,0.281104,1557.0,4419.0,5976.0,Fall
618.0,2012-09-09,3.0,1.0,9.0,0.0,0.0,0.0,1.0,0.61,0.578925,0.5475,0.224496,2266.75,5657.0,8227.0,Fall
619.0,2012-09-10,3.0,1.0,9.0,0.0,1.0,1.0,1.0,0.583333,0.565654,0.50375,0.258713,1118.0,6407.0,7525.0,Fall
620.0,2012-09-11,3.0,1.0,9.0,0.0,2.0,1.0,1.0,0.5775,0.554292,0.52,0.0920542,1070.0,6697.0,7767.0,Fall
621.0,2012-09-12,3.0,1.0,9.0,0.0,3.0,1.0,1.0,0.599167,0.570075,0.577083,0.131846,1050.0,6820.0,7870.0,Fall
622.0,2012-09-13,3.0,1.0,9.0,0.0,4.0,1.0,1.0,0.6125,0.579558,0.637083,0.0827208,1054.0,6750.0,7804.0,Fall
623.0,2012-09-14,3.0,1.0,9.0,0.0,5.0,1.0,1.0,0.633333,0.594083,0.6725,0.103863,1379.0,6630.0,8009.0,Fall
624.0,2012-09-15,3.0,1.0,9.0,0.0,6.0,0.0,1.0,0.608333,0.585867,0.501667,0.247521,2266.75,5554.0,8714.0,Fall
625.0,2012-09-16,3.0,1.0,9.0,0.0,0.0,0.0,1.0,0.58,0.563125,0.57,0.0901833,2166.0,5167.0,7333.0,Fall
626.0,2012-09-17,3.0,1.0,9.0,0.0,1.0,1.0,2.0,0.580833,0.55305,0.734583,0.151742,1022.0,5847.0,6869.0,Fall
627.0,2012-09-18,3.0,1.0,9.0,0.0,2.0,1.0,2.0,0.623333,0.565067,0.8725,0.357587,371.0,3702.0,4073.0,Fall
628.0,2012-09-19,3.0,1.0,9.0,0.0,3.0,1.0,1.0,0.5525,0.540404,0.536667,0.215175,788.0,6803.0,7591.0,Fall
629.0,2012-09-20,3.0,1.0,9.0,0.0,4.0,1.0,1.0,0.546667,0.532192,0.618333,0.118167,939.0,6781.0,7720.0,Fall
630.0,2012-09-21,3.0,1.0,9.0,0.0,5.0,1.0,1.0,0.599167,0.571971,0.66875,0.154229,1250.0,6917.0,8167.0,Fall
631.0,2012-09-22,3.0,1.0,9.0,0.0,6.0,0.0,1.0,0.65,0.610488,0.646667,0.283583,2266.75,5883.0,8395.0,Fall
632.0,2012-09-23,4.0,1.0,9.0,0.0,0.0,0.0,1.0,0.529167,0.518933,0.467083,0.223258,2266.75,5453.0,7907.0,Winter
633.0,2012-09-24,4.0,1.0,9.0,0.0,1.0,1.0,1.0,0.514167,0.502513,0.492917,0.142404,1001.0,6435.0,7436.0,Winter
634.0,2012-09-25,4.0,1.0,9.0,0.0,2.0,1.0,1.0,0.55,0.544179,0.57,0.236321,845.0,6693.0,7538.0,Winter
635.0,2012-09-26,4.0,1.0,9.0,0.0,3.0,1.0,1.0,0.635,0.596613,0.630833,0.2444,787.0,6946.0,7733.0,Winter
636.0,2012-09-27,4.0,1.0,9.0,0.0,4.0,1.0,2.0,0.65,0.607975,0.690833,0.134342,751.0,6642.0,7393.0,Winter
637.0,2012-09-28,4.0,1.0,9.0,0.0,5.0,1.0,2.0,0.619167,0.585863,0.69,0.164179,1045.0,6370.0,7415.0,Winter
638.0,2012-09-29,4.0,1.0,9.0,0.0,6.0,0.0,1.0,0.5425,0.530296,0.542917,0.227604,2266.75,5966.0,8555.0,Winter
639.0,2012-09-30,4.0,1.0,9.0,0.0,0.0,0.0,1.0,0.526667,0.517663,0.583333,0.134958,2015.0,4874.0,6889.0,Winter
640.0,2012-10-01,4.0,1.0,10.0,0.0,1.0,1.0,2.0,0.520833,0.512,0.649167,0.0908042,763.0,6015.0,6778.0,Winter
641.0,2012-10-02,4.0,1.0,10.0,0.0,2.0,1.0,3.0,0.590833,0.542333,0.871667,0.104475,315.0,4324.0,4639.0,Winter
642.0,2012-10-03,4.0,1.0,10.0,0.0,3.0,1.0,2.0,0.6575,0.599133,0.79375,0.0665458,728.0,6844.0,7572.0,Winter
643.0,2012-10-04,4.0,1.0,10.0,0.0,4.0,1.0,2.0,0.6575,0.607975,0.722917,0.117546,891.0,6437.0,7328.0,Winter
644.0,2012-10-05,4.0,1.0,10.0,0.0,5.0,1.0,1.0,0.615,0.580187,0.6275,0.10635,1516.0,6640.0,8156.0,Winter
645.0,2012-10-06,4.0,1.0,10.0,0.0,6.0,0.0,1.0,0.554167,0.538521,0.664167,0.268025,2266.75,4934.0,7965.0,Winter
646.0,2012-10-07,4.0,1.0,10.0,0.0,0.0,0.0,2.0,0.415833,0.419813,0.708333,0.141162,781.0,2729.0,3510.0,Winter
647.0,2012-10-08,4.0,1.0,10.0,0.0,1.0,0.0,2.0,0.383333,0.387608,0.709583,0.189679,874.0,4604.0,5478.0,Winter
648.0,2012-10-09,4.0,1.0,10.0,0.0,2.0,1.0,2.0,0.446667,0.438112,0.761667,0.1903,601.0,5791.0,6392.0,Winter
649.0,2012-10-10,4.0,1.0,10.0,0.0,3.0,1.0,1.0,0.514167,0.503142,0.630833,0.187821,780.0,6911.0,7691.0,Winter
650.0,2012-10-11,4.0,1.0,10.0,0.0,4.0,1.0,1.0,0.435,0.431167,0.463333,0.181596,834.0,6736.0,7570.0,Winter
651.0,2012-10-12,4.0,1.0,10.0,0.0,5.0,1.0,1.0,0.4375,0.433071,0.539167,0.235092,1060.0,6222.0,7282.0,Winter
652.0,2012-10-13,4.0,1.0,10.0,0.0,6.0,0.0,1.0,0.393333,0.391396,0.494583,0.146142,2252.0,4857.0,7109.0,Winter
653.0,2012-10-14,4.0,1.0,10.0,0.0,0.0,0.0,1.0,0.521667,0.508204,0.640417,0.278612,2080.0,4559.0,6639.0,Winter
654.0,2012-10-15,4.0,1.0,10.0,0.0,1.0,1.0,2.0,0.561667,0.53915,0.7075,0.296037,760.0,5115.0,5875.0,Winter
655.0,2012-10-16,4.0,1.0,10.0,0.0,2.0,1.0,1.0,0.468333,0.460846,0.558333,0.182221,922.0,6612.0,7534.0,Winter
656.0,2012-10-17,4.0,1.0,10.0,0.0,3.0,1.0,1.0,0.455833,0.450108,0.692917,0.101371,979.0,6482.0,7461.0,Winter
657.0,2012-10-18,4.0,1.0,10.0,0.0,4.0,1.0,2.0,0.5225,0.512625,0.728333,0.236937,1008.0,6501.0,7509.0,Winter
658.0,2012-10-19,4.0,1.0,10.0,0.0,5.0,1.0,2.0,0.563333,0.537896,0.815,0.134954,753.0,4671.0,5424.0,Winter
659.0,2012-10-20,4.0,1.0,10.0,0.0,6.0,0.0,1.0,0.484167,0.472842,0.572917,0.117537,2266.75,5284.0,8090.0,Winter
660.0,2012-10-21,4.0,1.0,10.0,0.0,0.0,0.0,1.0,0.464167,0.456429,0.51,0.166054,2132.0,4692.0,6824.0,Winter
661.0,2012-10-22,4.0,1.0,10.0,0.0,1.0,1.0,1.0,0.4875,0.482942,0.568333,0.0814833,830.0,6228.0,7058.0,Winter
662.0,2012-10-23,4.0,1.0,10.0,0.0,2.0,1.0,1.0,0.544167,0.530304,0.641667,0.0945458,841.0,6625.0,7466.0,Winter
663.0,2012-10-24,4.0,1.0,10.0,0.0,3.0,1.0,1.0,0.5875,0.558721,0.63625,0.0727792,795.0,6898.0,7693.0,Winter
664.0,2012-10-25,4.0,1.0,10.0,0.0,4.0,1.0,2.0,0.55,0.529688,0.800417,0.124375,875.0,6484.0,7359.0,Winter
665.0,2012-10-26,4.0,1.0,10.0,0.0,5.0,1.0,2.0,0.545833,0.52275,0.807083,0.132467,1182.0,6262.0,7444.0,Winter
666.0,2012-10-27,4.0,1.0,10.0,0.0,6.0,0.0,2.0,0.53,0.515133,0.72,0.235692,2266.75,5209.0,7852.0,Winter
667.0,2012-10-28,4.0,1.0,10.0,0.0,0.0,0.0,2.0,0.4775,0.467771,0.694583,0.38061125,998.0,3461.0,4459.0,Winter
668.0,2012-10-29,4.0,1.0,10.0,0.0,1.0,1.0,3.0,0.44,0.4394,0.88,0.3582,2.0,20.0,22.0,Winter
669.0,2012-10-30,4.0,1.0,10.0,0.0,2.0,1.0,2.0,0.318182,0.309909,0.825455,0.213009,87.0,1009.0,1096.0,Winter
670.0,2012-10-31,4.0,1.0,10.0,0.0,3.0,1.0,2.0,0.3575,0.3611,0.666667,0.166667,419.0,5147.0,5566.0,Winter
671.0,2012-11-01,4.0,1.0,11.0,0.0,4.0,1.0,2.0,0.365833,0.369942,0.581667,0.157346,466.0,5520.0,5986.0,Winter
672.0,2012-11-02,4.0,1.0,11.0,0.0,5.0,1.0,1.0,0.355,0.356042,0.522083,0.266175,618.0,5229.0,5847.0,Winter
673.0,2012-11-03,4.0,1.0,11.0,0.0,6.0,0.0,2.0,0.343333,0.323846,0.49125,0.270529,1029.0,4109.0,5138.0,Winter
674.0,2012-11-04,4.0,1.0,11.0,0.0,0.0,0.0,1.0,0.325833,0.329538,0.532917,0.179108,1201.0,3906.0,5107.0,Winter
675.0,2012-11-05,4.0,1.0,11.0,0.0,1.0,1.0,1.0,0.319167,0.308075,0.494167,0.236325,378.0,4881.0,5259.0,Winter
676.0,2012-11-06,4.0,1.0,11.0,0.0,2.0,1.0,1.0,0.280833,0.281567,0.567083,0.173513,466.0,5220.0,5686.0,Winter
677.0,2012-11-07,4.0,1.0,11.0,0.0,3.0,1.0,2.0,0.295833,0.274621,0.5475,0.304108,326.0,4709.0,5035.0,Winter
678.0,2012-11-08,4.0,1.0,11.0,0.0,4.0,1.0,1.0,0.352174,0.341891,0.333478,0.347835,340.0,4975.0,5315.0,Winter
679.0,2012-11-09,4.0,1.0,11.0,0.0,5.0,1.0,1.0,0.361667,0.355413,0.540833,0.214558,709.0,5283.0,5992.0,Winter
680.0,2012-11-10,4.0,1.0,11.0,0.0,6.0,0.0,1.0,0.389167,0.393937,0.645417,0.0578458,2090.0,4446.0,6536.0,Winter
681.0,2012-11-11,4.0,1.0,11.0,0.0,0.0,0.0,1.0,0.420833,0.421713,0.659167,0.1275,2266.75,4562.0,6852.0,Winter
682.0,2012-11-12,4.0,1.0,11.0,0.0,1.0,0.0,1.0,0.485,0.475383,0.741667,0.173517,1097.0,5172.0,6269.0,Winter
683.0,2012-11-13,4.0,1.0,11.0,0.0,2.0,1.0,2.0,0.343333,0.323225,0.662917,0.342046,327.0,3767.0,4094.0,Winter
684.0,2012-11-14,4.0,1.0,11.0,0.0,3.0,1.0,1.0,0.289167,0.281563,0.552083,0.199625,373.0,5122.0,5495.0,Winter
685.0,2012-11-15,4.0,1.0,11.0,0.0,4.0,1.0,2.0,0.321667,0.324492,0.620417,0.152987,320.0,5125.0,5445.0,Winter
686.0,2012-11-16,4.0,1.0,11.0,0.0,5.0,1.0,1.0,0.345,0.347204,0.524583,0.171025,484.0,5214.0,5698.0,Winter
687.0,2012-11-17,4.0,1.0,11.0,0.0,6.0,0.0,1.0,0.325,0.326383,0.545417,0.179729,1313.0,4316.0,5629.0,Winter
688.0,2012-11-18,4.0,1.0,11.0,0.0,0.0,0.0,1.0,0.3425,0.337746,0.692917,0.227612,922.0,3747.0,4669.0,Winter
689.0,2012-11-19,4.0,1.0,11.0,0.0,1.0,1.0,2.0,0.380833,0.375621,0.623333,0.235067,449.0,5050.0,5499.0,Winter
690.0,2012-11-20,4.0,1.0,11.0,0.0,2.0,1.0,2.0,0.374167,0.380667,0.685,0.082725,534.0,5100.0,5634.0,Winter
691.0,2012-11-21,4.0,1.0,11.0,0.0,3.0,1.0,1.0,0.353333,0.364892,0.61375,0.103246,615.0,4531.0,5146.0,Winter
692.0,2012-11-22,4.0,1.0,11.0,0.0,4.0,0.0,1.0,0.34,0.350371,0.580417,0.0528708,955.0,1470.0,2425.0,Winter
693.0,2012-11-23,4.0,1.0,11.0,0.0,5.0,1.0,1.0,0.368333,0.378779,0.56875,0.148021,1603.0,2307.0,3910.0,Winter
694.0,2012-11-24,4.0,1.0,11.0,0.0,6.0,0.0,1.0,0.278333,0.248742,0.404583,0.376871,532.0,1745.0,2277.0,Winter
695.0,2012-11-25,4.0,1.0,11.0,0.0,0.0,0.0,1.0,0.245833,0.257583,0.468333,0.1505,309.0,2115.0,2424.0,Winter
696.0,2012-11-26,4.0,1.0,11.0,0.0,1.0,1.0,1.0,0.313333,0.339004,0.535417,0.04665,337.0,4750.0,5087.0,Winter
697.0,2012-11-27,4.0,1.0,11.0,0.0,2.0,1.0,2.0,0.291667,0.281558,0.786667,0.237562,123.0,3836.0,3959.0,Winter
698.0,2012-11-28,4.0,1.0,11.0,0.0,3.0,1.0,1.0,0.296667,0.289762,0.50625,0.210821,198.0,5062.0,5260.0,Winter
699.0,2012-11-29,4.0,1.0,11.0,0.0,4.0,1.0,1.0,0.28087,0.298422,0.555652,0.115522,243.0,5080.0,5323.0,Winter
700.0,2012-11-30,4.0,1.0,11.0,0.0,5.0,1.0,1.0,0.298333,0.323867,0.649583,0.0584708,362.0,5306.0,5668.0,Winter
701.0,2012-12-01,4.0,1.0,12.0,0.0,6.0,0.0,2.0,0.298333,0.316904,0.806667,0.0597042,951.0,4240.0,5191.0,Winter
702.0,2012-12-02,4.0,1.0,12.0,0.0,0.0,0.0,2.0,0.3475,0.359208,0.823333,0.124379,892.0,3757.0,4649.0,Winter
703.0,2012-12-03,4.0,1.0,12.0,0.0,1.0,1.0,1.0,0.4525,0.455796,0.7675,0.0827208,555.0,5679.0,6234.0,Winter
704.0,2012-12-04,4.0,1.0,12.0,0.0,2.0,1.0,1.0,0.475833,0.469054,0.73375,0.174129,551.0,6055.0,6606.0,Winter
705.0,2012-12-05,4.0,1.0,12.0,0.0,3.0,1.0,1.0,0.438333,0.428012,0.485,0.324021,331.0,5398.0,5729.0,Winter
706.0,2012-12-06,4.0,1.0,12.0,0.0,4.0,1.0,1.0,0.255833,0.258204,0.50875,0.174754,340.0,5035.0,5375.0,Winter
707.0,2012-12-07,4.0,1.0,12.0,0.0,5.0,1.0,2.0,0.320833,0.321958,0.764167,0.1306,349.0,4659.0,5008.0,Winter
708.0,2012-12-08,4.0,1.0,12.0,0.0,6.0,0.0,2.0,0.381667,0.389508,0.91125,0.101379,1153.0,4429.0,5582.0,Winter
709.0,2012-12-09,4.0,1.0,12.0,0.0,0.0,0.0,2.0,0.384167,0.390146,0.905417,0.157975,441.0,2787.0,3228.0,Winter
710.0,2012-12-10,4.0,1.0,12.0,0.0,1.0,1.0,2.0,0.435833,0.435575,0.925,0.190308,329.0,4841.0,5170.0,Winter
711.0,2012-12-11,4.0,1.0,12.0,0.0,2.0,1.0,2.0,0.353333,0.338363,0.596667,0.296037,282.0,5219.0,5501.0,Winter
712.0,2012-12-12,4.0,1.0,12.0,0.0,3.0,1.0,2.0,0.2975,0.297338,0.538333,0.162937,310.0,5009.0,5319.0,Winter
713.0,2012-12-13,4.0,1.0,12.0,0.0,4.0,1.0,1.0,0.295833,0.294188,0.485833,0.174129,425.0,5107.0,5532.0,Winter
714.0,2012-12-14,4.0,1.0,12.0,0.0,5.0,1.0,1.0,0.281667,0.294192,0.642917,0.131229,429.0,5182.0,5611.0,Winter
715.0,2012-12-15,4.0,1.0,12.0,0.0,6.0,0.0,1.0,0.324167,0.338383,0.650417,0.10635,767.0,4280.0,5047.0,Winter
716.0,2012-12-16,4.0,1.0,12.0,0.0,0.0,0.0,2.0,0.3625,0.369938,0.83875,0.100742,538.0,3248.0,3786.0,Winter
717.0,2012-12-17,4.0,1.0,12.0,0.0,1.0,1.0,2.0,0.393333,0.4015,0.907083,0.0982583,212.0,4373.0,4585.0,Winter
718.0,2012-12-18,4.0,1.0,12.0,0.0,2.0,1.0,1.0,0.410833,0.409708,0.66625,0.221404,433.0,5124.0,5557.0,Winter
719.0,2012-12-19,4.0,1.0,12.0,0.0,3.0,1.0,1.0,0.3325,0.342162,0.625417,0.184092,333.0,4934.0,5267.0,Winter
720.0,2012-12-20,4.0,1.0,12.0,0.0,4.0,1.0,2.0,0.33,0.335217,0.667917,0.132463,314.0,3814.0,4128.0,Winter
